_id,date,state,beds,beds_covid,beds_noncrit,admitted_pui,admitted_covid,admitted_total,discharged_pui,discharged_covid,discharged_total,hosp_covid,hosp_pui,hosp_noncovid
66652fbf293428f1f44f5f12,2020-04-09,Sabah,2554,639,2478,10,2,12,11,10,21,106,82,1102
66652fbf293428f1f44f5f13,2020-04-09,Sarawak,2390,418,2327,13,16,29,13,4,17,90,59,1087
66652fbf293428f1f44f5f14,2020-04-09,Selangor,887,476,783,49,53,102,25,39,64,259,119,58
66652fbf293428f1f44f5f15,2020-04-09,Terengganu,1232,247,1209,2,4,6,4,3,7,75,38,604
66652fbf293428f1f44f5f16,2020-04-09,W.P. Kuala Lumpur,3558,725,3525,6,18,24,12,29,41,252,35,1135
66652fbf293428f1f44f5f17,2020-04-09,W.P. Labuan,122,15,115,1,0,1,0,0,0,0,3,59
66652fbf293428f1f44f5f18,2020-04-10,Johor,2646,586,2579,13,10,23,12,44,56,198,59,13
66652fbf293428f1f44f5f19,2020-04-10,Kedah,1218,170,1183,1,0,1,1,0,1,23,2,525
66652fbf293428f1f44f5f1a,2020-04-10,Kelantan,1614,309,1570,4,1,5,3,7,10,27,13,706
66652fbf293428f1f44f5f1b,2020-04-10,Melaka,1091,158,1039,2,4,6,1,2,3,68,5,599
66652fbf293428f1f44f5f1c,2020-04-10,Negeri Sembilan,1223,430,1205,0,12,12,0,17,17,91,4,510
66652fbf293428f1f44f5f1d,2020-04-10,Pahang,1669,497,1622,2,4,6,2,7,9,87,25,662
66652fbf293428f1f44f5f1e,2020-04-10,Perak,2619,323,2549,2,1,3,5,13,18,72,13,1238
66652fbf293428f1f44f5f1f,2020-04-10,Perlis,508,12,495,0,0,0,0,0,0,5,2,223
66652fbf293428f1f44f5f20,2020-04-10,Pulau Pinang,1158,86,1132,0,1,1,2,4,6,18,0,460
66652fbf293428f1f44f5f21,2020-04-10,Sabah,2554,681,2478,10,2,12,9,7,16,100,91,1199
66652fbf293428f1f44f5f22,2020-04-10,Sarawak,2390,418,2327,8,0,8,7,1,8,34,38,700
66652fbf293428f1f44f5f23,2020-04-10,Selangor,887,552,783,56,39,95,43,33,76,261,115,58
66652fbf293428f1f44f5f24,2020-04-10,Terengganu,1232,247,1209,8,7,15,10,3,13,79,36,600
66652fbf293428f1f44f5f25,2020-04-10,W.P. Kuala Lumpur,3558,725,3525,4,9,13,2,22,24,239,29,1131
66652fbf293428f1f44f5f26,2020-04-10,W.P. Labuan,122,15,115,1,0,1,1,0,1,0,3,66
66652fbf293428f1f44f5f27,2020-04-11,Johor,2646,586,2579,7,16,23,10,13,23,192,43,12
66652fbf293428f1f44f5f28,2020-04-11,Kedah,1218,170,1183,2,0,2,1,4,5,19,3,506
66652fbf293428f1f44f5f29,2020-04-11,Kelantan,1614,309,1570,2,2,4,5,7,12,20,10,691
66652fbf293428f1f44f5f2a,2020-04-11,Melaka,1091,158,1039,1,11,12,2,3,5,57,3,689
66652fbf293428f1f44f5f2b,2020-04-11,Negeri Sembilan,1223,430,1205,1,20,21,2,5,7,103,3,487
66652fbf293428f1f44f5f2c,2020-04-11,Pahang,1669,497,1622,15,29,44,7,7,14,109,33,590
66652fbf293428f1f44f5f2d,2020-04-11,Perak,2619,323,2549,3,2,5,1,4,5,67,13,1108
66652fbf293428f1f44f5f2e,2020-04-11,Perlis,508,12,495,0,0,0,0,0,0,5,2,223
66652fbf293428f1f44f5f2f,2020-04-11,Pulau Pinang,1158,86,1132,0,5,5,0,5,5,21,0,443
66652fbf293428f1f44f5f30,2020-04-11,Sabah,2554,681,2478,3,1,4,8,4,12,97,86,1093
66652fbf293428f1f44f5f31,2020-04-11,Sarawak,2390,418,2327,11,15,26,23,0,23,95,68,1079
66652fbf293428f1f44f5f32,2020-04-11,Selangor,887,552,783,40,65,105,34,31,65,275,122,61
66652fbf293428f1f44f5f33,2020-04-11,Terengganu,1232,247,1209,0,3,3,6,1,7,81,30,605
66652fbf293428f1f44f5f34,2020-04-11,W.P. Kuala Lumpur,3558,725,3525,7,15,22,3,22,25,231,19,1077
66652fbf293428f1f44f5f35,2020-04-11,W.P. Labuan,122,15,115,1,0,1,1,0,1,0,3,67
66652fbf293428f1f44f5f36,2020-04-12,Johor,2646,586,2579,14,12,26,7,18,25,186,35,15
66652fbf293428f1f44f5f37,2020-04-12,Kedah,1218,170,1183,0,0,0,0,2,2,19,1,543
66652fbf293428f1f44f5f38,2020-04-12,Kelantan,1614,309,1570,4,0,4,3,2,5,19,11,709
66652fbf293428f1f44f5f39,2020-04-12,Melaka,1091,158,1039,3,9,12,1,3,4,67,3,699
66652fbf293428f1f44f5f3a,2020-04-12,Negeri Sembilan,1223,430,1205,1,6,7,1,12,13,92,2,498
66652fbf293428f1f44f5f3b,2020-04-12,Pahang,1669,497,1622,3,9,12,8,2,10,116,28,588
66652fbf293428f1f44f5f3c,2020-04-12,Perak,2619,323,2549,1,0,1,6,3,9,64,8,1086
66652fbf293428f1f44f5f3d,2020-04-12,Perlis,508,12,495,0,0,0,0,0,0,5,2,220
66652fbf293428f1f44f5f3e,2020-04-12,Pulau Pinang,1158,86,1132,3,2,5,0,1,1,22,3,428
66652fbf293428f1f44f5f3f,2020-04-12,Sabah,2554,563,2478,6,12,18,10,5,15,100,77,1085
66652fbf293428f1f44f5f40,2020-04-12,Sarawak,2390,418,2327,7,9,16,14,1,15,95,59,1061
66652fbf293428f1f44f5f41,2020-04-12,Selangor,887,552,783,62,28,90,52,47,99,230,144,61
66652fbf293428f1f44f5f42,2020-04-12,Terengganu,1232,247,1209,1,1,2,3,5,8,80,27,619
66652fbf293428f1f44f5f43,2020-04-12,W.P. Kuala Lumpur,3558,725,3525,9,44,53,0,9,9,267,25,1198
66652fbf293428f1f44f5f44,2020-04-12,W.P. Labuan,122,15,115,1,0,1,1,0,1,0,3,63
66652fbf293428f1f44f5f45,2020-04-13,Johor,2646,586,2579,17,24,41,6,28,34,186,42,14
66652fbf293428f1f44f5f46,2020-04-13,Kedah,1218,170,1183,0,0,0,0,2,2,14,2,576
66652fbf293428f1f44f5f47,2020-04-13,Kelantan,1614,309,1570,1,2,3,3,3,6,18,10,785
66652fbf293428f1f44f5f48,2020-04-13,Melaka,1091,158,1039,3,1,4,1,0,1,68,5,547
66652fbf293428f1f44f5f49,2020-04-13,Negeri Sembilan,1223,430,1205,1,3,4,0,10,10,85,4,470
66652fbf293428f1f44f5f4a,2020-04-13,Pahang,1669,497,1622,11,0,11,3,2,5,114,36,612
66652fbf293428f1f44f5f4b,2020-04-13,Perak,2619,323,2549,1,4,5,1,7,8,61,8,1144
66652fbf293428f1f44f5f4c,2020-04-13,Perlis,508,12,495,0,0,0,0,0,0,5,2,220
66652fbf293428f1f44f5f4d,2020-04-13,Pulau Pinang,1158,86,1132,3,0,3,1,0,1,21,3,453
66652fbf293428f1f44f5f4e,2020-04-13,Sabah,2554,563,2478,5,7,12,8,7,15,99,67,1087
66652fbf293428f1f44f5f4f,2020-04-13,Sarawak,2390,418,2327,13,7,20,13,1,14,86,60,1054
66652fbf293428f1f44f5f50,2020-04-13,Selangor,887,552,783,30,57,87,21,40,61,242,140,60
66652fbf293428f1f44f5f51,2020-04-13,Terengganu,1232,247,1209,1,8,9,4,4,8,83,25,581
66652fbf293428f1f44f5f52,2020-04-13,W.P. Kuala Lumpur,3558,725,3525,3,6,9,4,42,46,229,25,1120
66652fbf293428f1f44f5f53,2020-04-13,W.P. Labuan,122,13,115,1,0,1,0,0,0,0,4,79
66652fbf293428f1f44f5f54,2020-04-14,Johor,2646,586,2579,33,17,50,3,13,16,187,71,14
66652fbf293428f1f44f5f55,2020-04-14,Kedah,1218,170,1183,0,0,0,0,1,1,14,1,597
66652fbf293428f1f44f5f56,2020-04-14,Kelantan,1614,309,1570,1,0,1,3,1,4,17,9,814
66652fbf293428f1f44f5f57,2020-04-14,Melaka,1091,158,1039,2,1,3,1,1,2,67,6,533
66652fbf293428f1f44f5f58,2020-04-14,Negeri Sembilan,1223,430,1205,0,40,40,1,13,14,106,2,489
66652fbf293428f1f44f5f59,2020-04-14,Pahang,1669,497,1622,3,10,13,2,6,8,118,37,620
66652fbf293428f1f44f5f5a,2020-04-14,Perak,2619,323,2549,0,3,3,2,19,21,45,6,1169
66652fbf293428f1f44f5f5b,2020-04-14,Perlis,508,12,495,1,0,1,0,0,0,5,3,236
66652fbf293428f1f44f5f5c,2020-04-14,Pulau Pinang,1158,86,1132,0,3,3,0,5,5,19,4,483
66652fbf293428f1f44f5f5d,2020-04-14,Sabah,2554,515,2478,11,14,25,9,5,14,101,72,1108
66652fbf293428f1f44f5f5e,2020-04-14,Sarawak,2390,418,2327,9,11,20,11,0,11,88,62,1095
66652fbf293428f1f44f5f5f,2020-04-14,Selangor,887,552,783,17,42,59,31,24,55,213,149,60
66652fbf293428f1f44f5f60,2020-04-14,Terengganu,1232,247,1209,2,2,4,3,3,6,82,21,605
66652fbf293428f1f44f5f61,2020-04-14,W.P. Kuala Lumpur,3558,725,3525,4,5,9,4,31,35,198,13,1140
66652fbf293428f1f44f5f62,2020-04-14,W.P. Labuan,122,13,115,0,0,0,0,0,0,0,4,72
66652fbf293428f1f44f5f63,2020-04-15,Johor,2646,586,2579,16,19,35,14,0,14,203,72,14
66652fbf293428f1f44f5f64,2020-04-15,Kedah,1218,170,1183,0,1,1,0,0,0,16,1,607
66652fbf293428f1f44f5f65,2020-04-15,Kelantan,1614,309,1570,1,0,1,1,6,7,11,9,789
66652fbf293428f1f44f5f66,2020-04-15,Melaka,1091,158,1039,2,2,4,0,4,4,95,11,679
66652fbf293428f1f44f5f67,2020-04-15,Negeri Sembilan,1223,430,1205,0,11,11,0,5,5,103,2,536
66652fbf293428f1f44f5f68,2020-04-15,Pahang,1669,497,1622,3,1,4,17,8,25,111,23,663
66652fbf293428f1f44f5f69,2020-04-15,Perak,2619,323,2549,0,0,0,1,8,9,37,5,1232
66652fbf293428f1f44f5f6a,2020-04-15,Perlis,508,12,495,0,0,0,1,0,1,5,2,237
66652fbf293428f1f44f5f6b,2020-04-15,Pulau Pinang,1158,86,1132,0,0,0,1,0,1,19,3,499
66652fbf293428f1f44f5f6c,2020-04-15,Sabah,2554,535,2478,6,0,6,6,0,6,100,67,1130
66652fbf293428f1f44f5f6d,2020-04-15,Sarawak,2390,446,2327,20,7,27,10,5,15,85,73,1135
66652fbf293428f1f44f5f6e,2020-04-15,Selangor,887,552,783,13,15,28,56,36,92,190,97,36
66652fbf293428f1f44f5f6f,2020-04-15,Terengganu,1232,247,1209,3,2,5,3,2,5,81,22,577
66652fbf293428f1f44f5f70,2020-04-15,W.P. Kuala Lumpur,3558,755,3525,6,11,17,2,27,29,187,20,1130
66652fbf293428f1f44f5f71,2020-04-15,W.P. Labuan,122,11,115,0,0,0,4,0,4,0,0,68
66652fbf293428f1f44f5f72,2020-04-16,Johor,2646,586,2579,27,16,43,7,0,7,217,98,14
66652fbf293428f1f44f5f73,2020-04-16,Kedah,1218,170,1183,1,0,1,0,6,6,10,2,591
66652fbf293428f1f44f5f74,2020-04-16,Kelantan,1614,309,1570,1,0,1,4,2,6,11,6,775
66652fbf293428f1f44f5f75,2020-04-16,Melaka,1091,158,1039,6,0,6,0,7,7,88,8,683
66652fbf293428f1f44f5f76,2020-04-16,Negeri Sembilan,1223,430,1205,2,1,3,1,8,9,90,3,547
66652fbf293428f1f44f5f77,2020-04-16,Pahang,1669,497,1622,3,26,29,2,9,11,128,24,649
66652fbf293428f1f44f5f78,2020-04-16,Perak,2619,323,2549,3,3,6,2,8,10,32,6,1265
66652fbf293428f1f44f5f79,2020-04-16,Perlis,508,12,495,0,0,0,0,0,0,5,2,220
66652fbf293428f1f44f5f7a,2020-04-16,Pulau Pinang,1158,86,1132,2,0,2,3,1,4,18,2,524
66652fbf293428f1f44f5f7b,2020-04-16,Sabah,2554,535,2478,7,3,10,2,2,4,101,73,1102
66652fbf293428f1f44f5f7c,2020-04-16,Sarawak,2390,454,2327,19,20,39,7,0,7,96,77,1106
66652fbf293428f1f44f5f7d,2020-04-16,Selangor,887,552,783,15,30,45,39,22,61,174,88,39
66652fbf293428f1f44f5f7e,2020-04-16,Terengganu,1232,247,1209,1,2,3,0,3,3,80,23,588
66652fbf293428f1f44f5f7f,2020-04-16,W.P. Kuala Lumpur,3558,755,3525,9,6,15,3,7,10,176,21,1195
66652fbf293428f1f44f5f80,2020-04-16,W.P. Labuan,122,11,115,0,0,0,0,0,0,0,0,75
66652fbf293428f1f44f5f81,2020-04-17,Johor,2646,586,2609,15,23,38,11,0,11,224,92,15
66652fbf293428f1f44f5f82,2020-04-17,Kedah,1218,170,1183,1,0,1,1,0,1,10,2,603
66652fbf293428f1f44f5f83,2020-04-17,Kelantan,1614,309,1570,2,0,2,4,6,10,5,4,738
66652fbf293428f1f44f5f84,2020-04-17,Melaka,1091,158,1039,1,0,1,0,8,8,94,8,635
66652fbf293428f1f44f5f85,2020-04-17,Negeri Sembilan,1223,430,1205,1,26,27,0,9,9,101,4,513
66652fbf293428f1f44f5f86,2020-04-17,Pahang,1669,497,1622,12,1,13,10,17,27,111,26,653
66652fbf293428f1f44f5f87,2020-04-17,Perak,2619,323,2549,0,1,1,0,3,3,30,6,1309
66652fbf293428f1f44f5f88,2020-04-17,Perlis,508,12,495,0,0,0,0,0,0,5,2,218
66652fbf293428f1f44f5f89,2020-04-17,Pulau Pinang,1158,86,1132,0,0,0,1,3,4,15,3,517
66652fbf293428f1f44f5f8a,2020-04-17,Sabah,2554,601,2488,10,5,15,5,17,22,89,78,1163
66652fbf293428f1f44f5f8b,2020-04-17,Sarawak,2390,454,2339,28,17,45,13,3,16,110,92,1120
66652fbf293428f1f44f5f8c,2020-04-17,Selangor,887,552,783,35,11,46,20,14,34,175,92,58
66652fbf293428f1f44f5f8d,2020-04-17,Terengganu,1232,247,1209,5,2,7,5,7,12,73,23,612
66652fbf293428f1f44f5f8e,2020-04-17,W.P. Kuala Lumpur,3558,755,3525,3,11,14,3,6,9,183,19,1175
66652fbf293428f1f44f5f8f,2020-04-17,W.P. Labuan,122,11,117,0,0,0,0,0,0,0,0,70
66652fbf293428f1f44f5f90,2020-04-18,Johor,2646,586,2609,20,10,30,48,0,48,233,63,15
66652fbf293428f1f44f5f91,2020-04-18,Kedah,1218,170,1183,0,0,0,0,0,0,10,1,589
66652fbf293428f1f44f5f92,2020-04-18,Kelantan,1614,309,1570,0,3,3,0,0,0,8,4,721
66652fbf293428f1f44f5f93,2020-04-18,Melaka,1091,158,1039,0,1,1,4,4,8,84,4,511
66652fbf293428f1f44f5f94,2020-04-18,Negeri Sembilan,1223,430,1205,0,17,17,1,4,5,111,0,495
66652fbf293428f1f44f5f95,2020-04-18,Pahang,1669,497,1622,2,2,4,5,11,16,102,23,631
66652fbf293428f1f44f5f96,2020-04-18,Perak,2619,323,2549,0,0,0,1,2,3,28,5,1289
66652fbf293428f1f44f5f97,2020-04-18,Perlis,508,12,495,1,0,1,1,1,2,4,1,207
66652fbf293428f1f44f5f98,2020-04-18,Pulau Pinang,1158,86,1132,0,0,0,3,1,4,14,0,477
66652fbf293428f1f44f5f99,2020-04-18,Sabah,2554,601,2488,9,7,16,16,6,22,72,58,965
66652fbf293428f1f44f5f9a,2020-04-18,Sarawak,2390,454,2339,21,8,29,15,4,19,108,100,1083
66652fbf293428f1f44f5f9b,2020-04-18,Selangor,887,552,783,70,17,87,28,23,51,170,130,57
66652fbf293428f1f44f5f9c,2020-04-18,Terengganu,1232,242,1209,1,0,1,3,7,10,68,18,618
66652fbf293428f1f44f5f9d,2020-04-18,W.P. Kuala Lumpur,3558,755,3525,3,3,6,4,4,8,182,16,1112
66652fbf293428f1f44f5f9e,2020-04-18,W.P. Labuan,122,11,117,2,0,2,0,0,0,0,2,77
66652fbf293428f1f44f5f9f,2020-04-19,Johor,2646,586,2579,26,12,38,15,1,16,239,80,13
66652fbf293428f1f44f5fa0,2020-04-19,Kedah,1218,170,1183,0,0,0,0,2,2,8,1,607
66652fbf293428f1f44f5fa1,2020-04-19,Kelantan,1614,309,1570,0,0,0,1,0,1,8,3,764
66652fbf293428f1f44f5fa2,2020-04-19,Melaka,1091,158,1039,0,0,0,0,6,6,74,4,568
66652fbf293428f1f44f5fa3,2020-04-19,Negeri Sembilan,1223,430,1205,3,1,4,0,4,4,108,3,506
66652fbf293428f1f44f5fa4,2020-04-19,Pahang,1669,497,1622,11,5,16,4,7,11,100,30,645
66652fbf293428f1f44f5fa5,2020-04-19,Perak,2619,323,2549,1,0,1,3,6,9,21,4,1203
66652fbf293428f1f44f5fa6,2020-04-19,Perlis,508,12,495,1,0,1,0,0,0,4,2,204
66652fbf293428f1f44f5fa7,2020-04-19,Pulau Pinang,1158,86,1132,0,0,0,0,1,1,13,0,460
66652fbf293428f1f44f5fa8,2020-04-19,Sabah,2554,601,2478,5,13,18,12,4,16,99,59,1050
66652fbf293428f1f44f5fa9,2020-04-19,Sarawak,2390,454,2327,12,9,21,6,7,13,102,94,1115
66652fbf293428f1f44f5faa,2020-04-19,Selangor,887,552,783,12,16,28,35,12,47,172,102,58
66652fbf293428f1f44f5fab,2020-04-19,Terengganu,1232,242,1209,1,1,2,2,7,9,61,19,651
66652fbf293428f1f44f5fac,2020-04-19,W.P. Kuala Lumpur,3558,755,3525,4,0,4,1,9,10,174,20,1124
66652fbf293428f1f44f5fad,2020-04-19,W.P. Labuan,122,11,115,2,0,2,0,0,0,0,4,74
66652fbf293428f1f44f5fae,2020-04-20,Johor,2646,586,2579,13,10,23,19,1,20,236,75,19
66652fbf293428f1f44f5faf,2020-04-20,Kedah,1218,170,1183,1,0,1,0,2,2,7,2,656
66652fbf293428f1f44f5fb0,2020-04-20,Kelantan,1614,309,1570,2,1,3,0,1,1,8,5,827
66652fbf293428f1f44f5fb1,2020-04-20,Melaka,1091,158,1039,2,37,39,0,11,11,79,6,554
66652fbf293428f1f44f5fb2,2020-04-20,Negeri Sembilan,1223,430,1205,0,3,3,1,19,20,92,1,526
66652fbf293428f1f44f5fb3,2020-04-20,Pahang,1669,497,1622,10,2,12,4,14,18,88,36,658
66652fbf293428f1f44f5fb4,2020-04-20,Perak,2619,323,2549,1,1,2,0,2,2,20,5,1298
66652fbf293428f1f44f5fb5,2020-04-20,Perlis,508,12,495,0,0,0,0,0,0,4,2,217
66652fbf293428f1f44f5fb6,2020-04-20,Pulau Pinang,1158,86,1132,0,0,0,0,0,0,13,0,479
66652fbf293428f1f44f5fb7,2020-04-20,Sabah,2554,601,2478,10,5,15,7,5,12,91,56,1097
66652fbf293428f1f44f5fb8,2020-04-20,Sarawak,2390,454,2327,12,9,21,36,4,40,108,68,1125
66652fbf293428f1f44f5fb9,2020-04-20,Selangor,887,552,783,18,16,34,45,11,56,178,75,53
66652fbf293428f1f44f5fba,2020-04-20,Terengganu,1232,242,1209,0,0,0,8,3,11,58,11,716
66652fbf293428f1f44f5fbb,2020-04-20,W.P. Kuala Lumpur,3558,755,3525,4,6,10,0,14,14,160,18,1182
66652fbf293428f1f44f5fbc,2020-04-20,W.P. Labuan,122,11,115,0,0,0,2,0,2,0,2,66
66652fbf293428f1f44f5fbd,2020-04-21,Johor,2646,586,2579,13,1,14,10,1,11,227,50,19
66652fbf293428f1f44f5fbe,2020-04-21,Kedah,1218,170,1183,0,0,0,1,0,1,7,1,664
66652fbf293428f1f44f5fbf,2020-04-21,Kelantan,1614,309,1560,0,0,0,0,1,1,8,5,824
66652fbf293428f1f44f5fc0,2020-04-21,Melaka,1091,158,1039,1,1,2,3,2,5,78,4,581
66652fbf293428f1f44f5fc1,2020-04-21,Negeri Sembilan,1223,430,1205,0,7,7,0,10,10,74,0,528
66652fbf293428f1f44f5fc2,2020-04-21,Pahang,1669,513,1616,6,9,15,11,7,18,90,31,664
66652fbf293428f1f44f5fc3,2020-04-21,Perak,2619,323,2549,4,0,4,0,2,2,18,8,1307
66652fbf293428f1f44f5fc4,2020-04-21,Perlis,508,12,495,1,0,1,1,4,5,0,2,231
66652fbf293428f1f44f5fc5,2020-04-21,Pulau Pinang,1158,86,1132,1,0,1,0,0,0,13,1,523
66652fbf293428f1f44f5fc6,2020-04-21,Sabah,2554,601,2478,9,0,9,4,2,6,88,57,1118
66652fbf293428f1f44f5fc7,2020-04-21,Sarawak,2390,454,2327,13,9,22,4,5,9,108,74,1174
66652fbf293428f1f44f5fc8,2020-04-21,Selangor,887,552,783,52,8,60,18,17,35,168,107,58
66652fbf293428f1f44f5fc9,2020-04-21,Terengganu,1232,242,1209,0,0,0,2,0,2,58,9,714
66652fbf293428f1f44f5fca,2020-04-21,W.P. Kuala Lumpur,3558,755,3525,3,8,11,3,10,13,154,15,1219
66652fbf293428f1f44f5fcb,2020-04-21,W.P. Labuan,122,11,115,0,0,0,2,0,2,0,0,66
66652fbf293428f1f44f5fcc,2020-04-22,Johor,2646,586,2579,6,1,7,16,0,16,211,40,14
66652fbf293428f1f44f5fcd,2020-04-22,Kedah,1218,170,1183,0,1,1,0,0,0,8,1,647
66652fbf293428f1f44f5fce,2020-04-22,Kelantan,1614,309,1560,0,0,0,1,0,1,8,4,805
66652fbf293428f1f44f5fcf,2020-04-22,Melaka,1091,158,1039,1,2,3,1,10,11,70,3,605
66652fbf293428f1f44f5fd0,2020-04-22,Negeri Sembilan,1223,430,1205,0,2,2,0,7,7,67,2,543
66652fbf293428f1f44f5fd1,2020-04-22,Pahang,1669,513,1616,38,6,44,7,3,10,93,62,721
66652fbf293428f1f44f5fd2,2020-04-22,Perak,2619,323,2549,0,0,0,0,1,1,17,7,1323
66652fbf293428f1f44f5fd3,2020-04-22,Perlis,508,12,495,0,0,0,0,0,0,0,2,209
66652fbf293428f1f44f5fd4,2020-04-22,Pulau Pinang,1158,86,1124,0,0,0,1,2,3,11,0,560
66652fbf293428f1f44f5fd5,2020-04-22,Sabah,2554,601,2478,4,0,4,3,0,3,88,54,1204
66652fbf293428f1f44f5fd6,2020-04-22,Sarawak,2390,454,2327,23,21,44,14,21,35,114,81,1173
66652fbf293428f1f44f5fd7,2020-04-22,Selangor,887,552,783,21,4,25,30,11,41,156,97,58
66652fbf293428f1f44f5fd8,2020-04-22,Terengganu,1232,242,1209,2,0,2,1,2,3,56,10,726
66652fbf293428f1f44f5fd9,2020-04-22,W.P. Kuala Lumpur,3558,755,3525,7,12,19,3,19,22,145,15,1309
66652fbf293428f1f44f5fda,2020-04-22,W.P. Labuan,122,11,115,3,0,3,0,0,0,0,3,71
66652fbf293428f1f44f5fdb,2020-04-23,Johor,2646,586,2579,14,5,19,12,0,12,202,43,15
66652fbf293428f1f44f5fdc,2020-04-23,Kedah,1218,170,1183,0,0,0,1,0,1,8,0,678
66652fbf293428f1f44f5fdd,2020-04-23,Kelantan,1614,309,1560,2,0,2,1,1,2,7,5,823
66652fbf293428f1f44f5fde,2020-04-23,Melaka,1091,158,1039,0,0,0,0,3,3,67,3,594
66652fbf293428f1f44f5fdf,2020-04-23,Negeri Sembilan,1223,430,1205,2,20,22,1,2,3,84,2,566
66652fbf293428f1f44f5fe0,2020-04-23,Pahang,1669,513,1616,9,1,10,3,6,9,87,68,710
66652fbf293428f1f44f5fe1,2020-04-23,Perak,2619,323,2549,0,0,0,2,2,4,14,5,1379
66652fbf293428f1f44f5fe2,2020-04-23,Perlis,508,12,495,0,0,0,0,0,0,0,2,205
66652fbf293428f1f44f5fe3,2020-04-23,Pulau Pinang,1158,86,1124,1,0,1,1,1,2,10,0,550
66652fbf293428f1f44f5fe4,2020-04-23,Sabah,2554,601,2478,12,1,13,3,6,9,83,57,1153
66652fbf293428f1f44f5fe5,2020-04-23,Sarawak,2390,454,2327,21,14,35,21,31,52,107,82,1136
66652fbf293428f1f44f5fe6,2020-04-23,Selangor,887,552,783,20,4,24,34,19,53,135,89,58
66652fbf293428f1f44f5fe7,2020-04-23,Terengganu,1232,242,1209,2,1,3,0,2,2,55,11,680
66652fbf293428f1f44f5fe8,2020-04-23,W.P. Kuala Lumpur,3558,755,3525,6,23,29,2,26,28,139,17,1280
66652fbf293428f1f44f5fe9,2020-04-23,W.P. Labuan,122,11,115,0,0,0,2,0,2,0,1,63
66652fbf293428f1f44f5fea,2020-04-24,Johor,2646,586,2579,8,2,10,8,0,8,198,42,16
66652fbf293428f1f44f5feb,2020-04-24,Kedah,1218,170,1183,0,0,0,0,3,3,5,1,660
66652fbf293428f1f44f5fec,2020-04-24,Kelantan,1614,309,1560,1,0,1,3,1,4,6,3,756
66652fbf293428f1f44f5fed,2020-04-24,Melaka,1091,158,1039,1,0,1,1,6,7,61,3,649
66652fbf293428f1f44f5fee,2020-04-24,Negeri Sembilan,1223,430,1205,1,3,4,2,5,7,81,0,547
66652fbf293428f1f44f5fef,2020-04-24,Pahang,1669,513,1616,4,1,5,4,4,8,84,68,709
66652fbf293428f1f44f5ff0,2020-04-24,Perak,2619,323,2549,0,0,0,0,0,0,14,5,1385
66652fbf293428f1f44f5ff1,2020-04-24,Perlis,508,12,495,0,0,0,0,0,0,0,2,208
66652fbf293428f1f44f5ff2,2020-04-24,Pulau Pinang,1158,86,1124,0,0,0,0,3,3,7,0,582
66652fbf293428f1f44f5ff3,2020-04-24,Sabah,2554,601,2478,18,2,20,18,2,20,83,52,1171
66652fbf293428f1f44f5ff4,2020-04-24,Sarawak,2390,454,2327,17,4,21,13,26,39,100,86,1163
66652fbf293428f1f44f5ff5,2020-04-24,Selangor,887,552,783,23,24,47,32,19,51,143,76,55
66652fbf293428f1f44f5ff6,2020-04-24,Terengganu,1232,242,1209,0,0,0,3,0,3,56,7,642
66652fbf293428f1f44f5ff7,2020-04-24,W.P. Kuala Lumpur,3558,755,3525,8,21,29,0,15,15,146,18,1222
66652fbf293428f1f44f5ff8,2020-04-24,W.P. Labuan,122,11,115,0,0,0,0,0,0,0,1,75
66652fbf293428f1f44f5ff9,2020-04-25,Johor,2646,586,2579,4,2,6,11,0,11,196,33,17
66652fbf293428f1f44f5ffa,2020-04-25,Kedah,1218,170,1183,2,0,2,0,0,0,5,4,634
66652fbf293428f1f44f5ffb,2020-04-25,Kelantan,1614,309,1560,0,0,0,1,0,1,6,2,768
66652fbf293428f1f44f5ffc,2020-04-25,Melaka,1091,158,1039,1,3,4,0,6,6,53,4,604
66652fbf293428f1f44f5ffd,2020-04-25,Negeri Sembilan,1223,430,1205,1,1,2,0,5,5,77,1,520
66652fbf293428f1f44f5ffe,2020-04-25,Pahang,1669,513,1616,7,1,8,8,2,10,83,67,675
66652fbf293428f1f44f5fff,2020-04-25,Perak,2619,323,2549,1,0,1,4,4,8,10,2,1315
66652fbf293428f1f44f6000,2020-04-25,Perlis,508,12,495,0,0,0,0,0,0,0,2,201
66652fbf293428f1f44f6001,2020-04-25,Pulau Pinang,1158,86,1124,1,0,1,0,0,0,7,1,557
66652fbf293428f1f44f6002,2020-04-25,Sabah,2554,601,2478,13,5,18,7,4,11,84,58,1125
66652fbf293428f1f44f6003,2020-04-25,Sarawak,2390,736,2327,13,15,28,20,1,21,103,75,1152
66652fbf293428f1f44f6004,2020-04-25,Selangor,887,552,783,38,36,74,31,19,50,150,84,58
66652fbf293428f1f44f6005,2020-04-25,Terengganu,1232,242,1209,0,0,0,1,0,1,56,6,630
66652fbf293428f1f44f6006,2020-04-25,W.P. Kuala Lumpur,3558,755,3525,3,1,4,1,9,10,135,18,1098
66652fbf293428f1f44f6007,2020-04-25,W.P. Labuan,122,11,115,0,0,0,1,0,1,0,0,68
66652fbf293428f1f44f6008,2020-04-26,Johor,2646,586,2579,5,4,9,10,1,11,184,27,15
66652fbf293428f1f44f6009,2020-04-26,Kedah,1218,170,1183,0,0,0,0,0,0,5,2,656
