_id,date,state,beds_icu,beds_icu_rep,beds_icu_total,beds_icu_covid,vent,vent_port,icu_covid,icu_pui,icu_noncovid,vent_covid,vent_pui,vent_noncovid,vent_used,vent_port_used
66652fc9293428f1f44ff561,2022-10-23,W.P. Labuan,5,2,7,2,33,0,0,0,1,0,0,1,5,0
66652fc9293428f1f44ff562,2022-10-23,W.P. Putrajaya,14,6,20,5,37,0,0,0,9,0,0,7,7,0
66652fc9293428f1f44ff563,2022-10-24,Johor,92,20,112,22,190,94,3,0,67,2,0,56,94,16
66652fc9293428f1f44ff564,2022-10-24,Kedah,63,15,78,28,191,0,6,0,57,1,0,46,95,0
66652fc9293428f1f44ff565,2022-10-24,Kelantan,54,17,71,26,95,27,2,0,57,2,0,37,51,14
66652fc9293428f1f44ff566,2022-10-24,Melaka,54,24,78,14,99,22,0,0,40,0,0,23,30,7
66652fc9293428f1f44ff567,2022-10-24,Negeri Sembilan,49,0,49,4,121,0,2,0,29,1,0,19,20,4
66652fc9293428f1f44ff568,2022-10-24,Pahang,45,38,83,18,71,47,1,0,48,1,0,41,50,16
66652fc9293428f1f44ff569,2022-10-24,Perak,68,23,91,22,194,7,1,0,54,1,0,39,80,17
66652fc9293428f1f44ff56a,2022-10-24,Perlis,13,6,19,11,19,10,1,0,10,1,0,7,8,3
66652fc9293428f1f44ff56b,2022-10-24,Pulau Pinang,24,37,61,11,93,48,5,0,30,3,0,19,47,0
66652fc9293428f1f44ff56c,2022-10-24,Sabah,72,68,140,97,200,24,9,0,80,3,0,32,66,7
66652fc9293428f1f44ff56d,2022-10-24,Sarawak,73,67,140,69,212,11,3,0,68,3,0,46,73,0
66652fc9293428f1f44ff56e,2022-10-24,Selangor,136,6,142,25,465,14,6,0,105,1,0,77,132,9
66652fc9293428f1f44ff56f,2022-10-24,Terengganu,38,4,42,4,66,40,0,0,20,0,0,18,20,17
66652fc9293428f1f44ff570,2022-10-24,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,28,0,0,17,26,0
66652fc9293428f1f44ff571,2022-10-24,W.P. Labuan,5,2,7,2,33,0,0,0,2,0,0,1,5,0
66652fc9293428f1f44ff572,2022-10-24,W.P. Putrajaya,14,6,20,5,37,0,11,0,0,0,0,13,11,0
66652fc9293428f1f44ff573,2022-10-25,Johor,92,20,112,22,190,94,3,0,79,2,0,59,92,17
66652fc9293428f1f44ff574,2022-10-25,Kedah,63,15,78,28,191,0,6,0,50,2,0,40,95,0
66652fc9293428f1f44ff575,2022-10-25,Kelantan,54,17,71,26,95,27,2,0,58,2,0,38,52,15
66652fc9293428f1f44ff576,2022-10-25,Melaka,54,24,78,14,99,22,1,0,41,1,0,21,32,8
66652fc9293428f1f44ff577,2022-10-25,Negeri Sembilan,49,0,49,4,121,0,2,0,28,1,0,19,22,0
66652fc9293428f1f44ff578,2022-10-25,Pahang,45,38,83,18,71,47,1,0,49,1,0,41,55,14
66652fc9293428f1f44ff579,2022-10-25,Perak,68,23,91,22,194,7,2,0,52,1,0,38,87,17
66652fc9293428f1f44ff57a,2022-10-25,Perlis,13,6,19,11,19,10,1,0,10,1,0,7,14,0
66652fc9293428f1f44ff57b,2022-10-25,Pulau Pinang,24,37,61,11,93,48,6,0,27,2,0,17,46,0
66652fc9293428f1f44ff57c,2022-10-25,Sabah,72,68,140,97,202,24,9,0,79,3,0,40,74,5
66652fc9293428f1f44ff57d,2022-10-25,Sarawak,73,67,140,69,212,11,4,0,70,3,0,50,72,12
66652fc9293428f1f44ff57e,2022-10-25,Selangor,136,6,142,25,465,14,5,0,103,4,0,77,141,16
66652fc9293428f1f44ff57f,2022-10-25,Terengganu,38,4,42,4,66,40,0,0,22,0,0,15,21,18
66652fc9293428f1f44ff580,2022-10-25,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,26,0,0,18,27,0
66652fc9293428f1f44ff581,2022-10-25,W.P. Labuan,5,2,7,2,33,0,0,0,4,0,0,3,6,0
66652fc9293428f1f44ff582,2022-10-25,W.P. Putrajaya,14,6,20,5,37,0,0,0,14,0,0,13,13,0
66652fc9293428f1f44ff583,2022-10-26,Johor,92,20,112,22,190,94,5,0,79,3,0,55,76,22
66652fc9293428f1f44ff584,2022-10-26,Kedah,63,15,78,28,191,0,4,0,55,1,0,39,92,0
66652fc9293428f1f44ff585,2022-10-26,Kelantan,54,17,71,26,95,27,3,0,52,2,0,35,45,14
66652fc9293428f1f44ff586,2022-10-26,Melaka,54,24,78,14,99,22,1,0,46,1,0,19,32,8
66652fc9293428f1f44ff587,2022-10-26,Negeri Sembilan,49,0,49,4,121,0,3,0,29,2,0,19,23,0
66652fc9293428f1f44ff588,2022-10-26,Pahang,45,38,83,18,71,47,1,0,43,1,0,33,44,13
66652fc9293428f1f44ff589,2022-10-26,Perak,68,23,91,22,194,7,3,0,54,1,0,39,94,17
66652fc9293428f1f44ff58a,2022-10-26,Perlis,13,6,19,11,19,10,2,0,8,1,0,6,7,0
66652fc9293428f1f44ff58b,2022-10-26,Pulau Pinang,24,37,61,11,93,48,6,0,27,3,0,19,51,0
66652fc9293428f1f44ff58c,2022-10-26,Sabah,72,68,140,97,202,24,8,0,82,3,0,33,69,4
66652fc9293428f1f44ff58d,2022-10-26,Sarawak,73,67,140,69,212,11,3,0,69,3,0,46,74,10
66652fc9293428f1f44ff58e,2022-10-26,Selangor,136,6,142,25,465,14,7,0,107,6,0,71,124,11
66652fc9293428f1f44ff58f,2022-10-26,Terengganu,38,4,42,4,66,40,0,0,22,0,0,19,22,18
66652fc9293428f1f44ff590,2022-10-26,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,26,0,0,18,27,0
66652fc9293428f1f44ff591,2022-10-26,W.P. Labuan,5,2,7,2,33,0,0,0,4,0,0,3,5,0
66652fc9293428f1f44ff592,2022-10-26,W.P. Putrajaya,14,6,20,5,37,0,0,0,14,0,0,12,12,0
66652fc9293428f1f44ff593,2022-10-27,Johor,92,20,112,22,190,94,3,0,82,2,0,59,74,32
66652fc9293428f1f44ff594,2022-10-27,Kedah,63,15,78,28,191,0,3,0,55,1,0,44,92,0
66652fc9293428f1f44ff595,2022-10-27,Kelantan,54,17,71,26,95,27,3,0,50,2,0,34,43,18
66652fc9293428f1f44ff596,2022-10-27,Melaka,54,24,78,14,99,22,1,0,39,1,0,21,33,8
66652fc9293428f1f44ff597,2022-10-27,Negeri Sembilan,49,0,49,4,121,0,3,0,27,2,0,15,21,0
66652fc9293428f1f44ff598,2022-10-27,Pahang,45,38,83,18,71,47,1,0,49,2,0,38,45,16
66652fc9293428f1f44ff599,2022-10-27,Perak,68,23,91,22,194,7,3,0,54,1,0,41,95,18
66652fc9293428f1f44ff59a,2022-10-27,Perlis,13,6,19,11,19,10,1,0,7,1,0,5,6,6
66652fc9293428f1f44ff59b,2022-10-27,Pulau Pinang,24,37,61,11,93,48,8,0,28,3,0,15,47,0
66652fc9293428f1f44ff59c,2022-10-27,Sabah,72,68,140,97,202,24,7,0,74,2,0,35,65,7
66652fc9293428f1f44ff59d,2022-10-27,Sarawak,73,67,140,69,212,11,2,0,75,2,0,47,81,0
66652fc9293428f1f44ff59e,2022-10-27,Selangor,136,6,142,25,465,14,9,0,105,10,0,68,131,11
66652fc9293428f1f44ff59f,2022-10-27,Terengganu,38,4,42,4,66,40,0,0,20,0,0,15,20,16
66652fc9293428f1f44ff5a0,2022-10-27,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,28,0,0,19,27,0
66652fc9293428f1f44ff5a1,2022-10-27,W.P. Labuan,5,2,7,2,33,0,0,0,3,0,0,3,4,0
66652fc9293428f1f44ff5a2,2022-10-27,W.P. Putrajaya,14,6,20,5,37,0,1,0,13,1,0,10,10,0
66652fc9293428f1f44ff5a3,2022-10-28,Johor,92,20,112,22,190,94,5,0,84,4,0,55,71,26
66652fc9293428f1f44ff5a4,2022-10-28,Kedah,63,15,78,28,191,0,4,0,55,2,0,40,91,0
66652fc9293428f1f44ff5a5,2022-10-28,Kelantan,54,17,71,26,95,27,3,0,55,2,0,33,46,16
66652fc9293428f1f44ff5a6,2022-10-28,Melaka,54,24,78,14,99,22,1,0,37,1,0,21,34,6
66652fc9293428f1f44ff5a7,2022-10-28,Negeri Sembilan,49,0,49,4,121,0,3,0,28,2,0,14,17,0
66652fc9293428f1f44ff5a8,2022-10-28,Pahang,45,38,83,18,71,47,2,0,48,2,0,40,47,17
66652fc9293428f1f44ff5a9,2022-10-28,Perak,68,23,91,22,194,7,4,0,54,2,0,38,95,16
66652fc9293428f1f44ff5aa,2022-10-28,Perlis,13,6,19,11,19,10,1,0,9,1,0,5,6,6
66652fc9293428f1f44ff5ab,2022-10-28,Pulau Pinang,24,37,61,11,93,48,8,0,25,4,0,15,49,0
66652fc9293428f1f44ff5ac,2022-10-28,Sabah,72,68,140,97,202,24,8,0,78,3,0,37,66,5
66652fc9293428f1f44ff5ad,2022-10-28,Sarawak,73,67,140,69,212,11,3,0,69,2,0,41,66,0
66652fc9293428f1f44ff5ae,2022-10-28,Selangor,136,6,142,25,465,14,10,0,100,8,0,58,121,16
66652fc9293428f1f44ff5af,2022-10-28,Terengganu,38,4,42,4,66,40,1,0,25,1,0,16,22,16
66652fc9293428f1f44ff5b0,2022-10-28,W.P. Kuala Lumpur,30,16,46,4,92,0,4,0,29,0,0,18,26,0
66652fc9293428f1f44ff5b1,2022-10-28,W.P. Labuan,5,2,7,2,33,0,0,0,3,0,0,3,5,0
66652fc9293428f1f44ff5b2,2022-10-28,W.P. Putrajaya,14,6,20,5,37,0,1,0,13,1,0,9,10,0
66652fc9293428f1f44ff5b3,2022-10-29,Johor,92,20,112,22,190,94,5,0,75,3,0,53,72,32
66652fc9293428f1f44ff5b4,2022-10-29,Kedah,63,15,78,28,191,0,4,0,56,3,0,43,93,0
66652fc9293428f1f44ff5b5,2022-10-29,Kelantan,54,17,71,26,95,27,3,0,52,2,0,33,44,13
66652fc9293428f1f44ff5b6,2022-10-29,Melaka,54,24,78,14,99,22,2,0,39,1,0,20,33,4
66652fc9293428f1f44ff5b7,2022-10-29,Negeri Sembilan,49,0,49,4,121,0,3,0,23,2,0,9,12,0
66652fc9293428f1f44ff5b8,2022-10-29,Pahang,45,38,83,18,71,47,3,0,45,3,0,37,44,17
66652fc9293428f1f44ff5b9,2022-10-29,Perak,68,23,91,22,194,7,4,0,49,2,0,34,88,18
66652fc9293428f1f44ff5ba,2022-10-29,Perlis,13,6,19,11,19,10,1,0,8,0,0,5,5,8
66652fc9293428f1f44ff5bb,2022-10-29,Pulau Pinang,24,37,61,11,93,48,8,0,27,4,0,15,47,0
66652fc9293428f1f44ff5bc,2022-10-29,Sabah,72,68,140,97,202,24,9,0,76,5,0,30,66,5
66652fc9293428f1f44ff5bd,2022-10-29,Sarawak,73,67,140,69,212,11,6,0,59,3,0,36,57,7
66652fc9293428f1f44ff5be,2022-10-29,Selangor,136,6,142,25,465,14,9,0,95,5,0,62,120,11
66652fc9293428f1f44ff5bf,2022-10-29,Terengganu,38,4,42,4,66,40,1,0,22,1,0,14,22,15
66652fc9293428f1f44ff5c0,2022-10-29,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,28,0,0,22,31,0
66652fc9293428f1f44ff5c1,2022-10-29,W.P. Labuan,5,2,7,2,33,0,0,0,4,0,0,3,4,0
66652fc9293428f1f44ff5c2,2022-10-29,W.P. Putrajaya,14,6,20,5,37,0,0,0,10,0,0,7,7,0
66652fc9293428f1f44ff5c3,2022-10-30,Johor,92,20,112,22,190,94,3,0,80,2,0,57,73,40
66652fc9293428f1f44ff5c4,2022-10-30,Kedah,63,15,78,28,191,0,4,0,57,4,0,49,96,0
66652fc9293428f1f44ff5c5,2022-10-30,Kelantan,54,17,71,26,95,27,4,0,47,3,0,28,41,10
66652fc9293428f1f44ff5c6,2022-10-30,Melaka,54,24,78,14,99,22,2,0,40,1,0,21,32,5
66652fc9293428f1f44ff5c7,2022-10-30,Negeri Sembilan,49,0,49,4,121,0,3,0,27,3,0,13,13,2
66652fc9293428f1f44ff5c8,2022-10-30,Pahang,45,38,83,18,71,47,3,0,46,3,0,35,46,22
66652fc9293428f1f44ff5c9,2022-10-30,Perak,68,23,91,22,194,7,7,0,49,4,0,36,90,22
66652fc9293428f1f44ff5ca,2022-10-30,Perlis,13,6,19,11,19,10,0,0,10,0,0,9,9,7
66652fc9293428f1f44ff5cb,2022-10-30,Pulau Pinang,24,37,61,11,93,48,9,0,26,4,0,15,45,0
66652fc9293428f1f44ff5cc,2022-10-30,Sabah,72,68,140,97,202,24,8,0,87,4,0,35,61,6
66652fc9293428f1f44ff5cd,2022-10-30,Sarawak,73,67,140,69,212,11,6,0,63,3,0,34,61,6
66652fc9293428f1f44ff5ce,2022-10-30,Selangor,136,6,142,25,465,14,13,0,97,7,0,63,122,16
66652fc9293428f1f44ff5cf,2022-10-30,Terengganu,38,4,42,4,66,40,2,0,17,1,0,13,18,11
66652fc9293428f1f44ff5d0,2022-10-30,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,28,0,0,18,26,0
66652fc9293428f1f44ff5d1,2022-10-30,W.P. Labuan,5,2,7,2,33,0,0,0,2,0,0,2,3,0
66652fc9293428f1f44ff5d2,2022-10-30,W.P. Putrajaya,14,6,20,5,37,0,0,0,12,0,0,8,8,0
66652fc9293428f1f44ff5d3,2022-10-31,Johor,92,20,112,22,190,94,3,0,84,2,0,67,79,39
66652fc9293428f1f44ff5d4,2022-10-31,Kedah,63,15,78,28,191,0,4,0,59,4,0,46,94,0
66652fc9293428f1f44ff5d5,2022-10-31,Kelantan,54,17,71,26,95,27,4,0,48,3,0,34,42,11
66652fc9293428f1f44ff5d6,2022-10-31,Melaka,54,24,78,14,99,22,4,0,35,2,0,17,28,7
66652fc9293428f1f44ff5d7,2022-10-31,Negeri Sembilan,49,0,49,4,121,0,2,0,26,2,0,12,16,0
66652fc9293428f1f44ff5d8,2022-10-31,Pahang,45,38,83,18,71,47,3,0,43,3,0,34,39,20
66652fc9293428f1f44ff5d9,2022-10-31,Perak,68,23,91,22,194,7,6,0,43,4,0,35,77,21
66652fc9293428f1f44ff5da,2022-10-31,Perlis,13,6,19,11,19,10,0,0,9,0,0,9,9,3
66652fc9293428f1f44ff5db,2022-10-31,Pulau Pinang,24,37,61,11,93,48,7,0,27,2,0,19,51,0
66652fc9293428f1f44ff5dc,2022-10-31,Sabah,72,68,140,97,202,24,6,0,82,3,0,35,43,14
66652fc9293428f1f44ff5dd,2022-10-31,Sarawak,73,67,140,69,212,11,4,0,68,2,0,40,55,7
66652fc9293428f1f44ff5de,2022-10-31,Selangor,136,6,142,25,465,14,10,0,101,7,0,68,129,13
66652fc9293428f1f44ff5df,2022-10-31,Terengganu,38,4,42,4,66,40,1,0,21,0,0,17,22,12
66652fc9293428f1f44ff5e0,2022-10-31,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,26,0,0,15,22,0
66652fc9293428f1f44ff5e1,2022-10-31,W.P. Labuan,5,2,7,2,33,0,0,0,4,0,0,3,4,0
66652fc9293428f1f44ff5e2,2022-10-31,W.P. Putrajaya,14,6,20,5,37,0,0,0,10,0,0,7,7,0
66652fc9293428f1f44ff5e3,2022-11-01,Johor,92,20,112,22,190,94,2,0,80,2,0,61,85,36
66652fc9293428f1f44ff5e4,2022-11-01,Kedah,63,15,78,28,191,0,6,0,53,5,0,42,91,0
66652fc9293428f1f44ff5e5,2022-11-01,Kelantan,54,17,71,26,95,27,4,0,48,3,0,32,41,12
66652fc9293428f1f44ff5e6,2022-11-01,Melaka,54,24,78,14,99,22,3,0,33,2,0,21,28,6
66652fc9293428f1f44ff5e7,2022-11-01,Negeri Sembilan,49,0,49,4,121,0,3,0,30,2,0,12,13,0
66652fc9293428f1f44ff5e8,2022-11-01,Pahang,45,38,83,18,71,47,4,0,44,4,0,28,37,25
66652fc9293428f1f44ff5e9,2022-11-01,Perak,68,23,91,22,194,7,6,0,48,5,0,36,75,24
66652fc9293428f1f44ff5ea,2022-11-01,Perlis,13,6,19,11,19,10,0,0,9,0,0,5,5,4
66652fc9293428f1f44ff5eb,2022-11-01,Pulau Pinang,24,41,65,15,93,48,9,0,28,5,0,20,46,0
66652fc9293428f1f44ff5ec,2022-11-01,Sabah,72,68,140,97,202,24,7,0,73,5,0,31,55,5
66652fc9293428f1f44ff5ed,2022-11-01,Sarawak,73,67,140,69,212,11,4,0,65,3,0,46,71,0
66652fc9293428f1f44ff5ee,2022-11-01,Selangor,136,6,142,25,465,14,10,0,100,6,0,60,123,11
66652fc9293428f1f44ff5ef,2022-11-01,Terengganu,38,4,42,4,66,40,0,0,23,0,0,16,23,19
66652fc9293428f1f44ff5f0,2022-11-01,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,26,1,0,20,30,0
66652fc9293428f1f44ff5f1,2022-11-01,W.P. Labuan,5,2,7,2,33,0,0,0,4,0,0,3,6,0
66652fc9293428f1f44ff5f2,2022-11-01,W.P. Putrajaya,14,6,20,5,37,0,0,0,12,0,0,8,8,0
66652fc9293428f1f44ff5f3,2022-11-02,Johor,92,20,112,22,190,94,3,0,73,3,0,59,77,36
66652fc9293428f1f44ff5f4,2022-11-02,Kedah,63,15,78,28,191,0,5,0,53,5,0,37,83,0
66652fc9293428f1f44ff5f5,2022-11-02,Kelantan,54,17,71,26,95,27,3,0,48,2,0,33,47,9
66652fc9293428f1f44ff5f6,2022-11-02,Melaka,54,24,78,14,99,22,5,0,35,3,0,16,27,8
66652fc9293428f1f44ff5f7,2022-11-02,Negeri Sembilan,49,0,49,4,121,0,4,0,27,3,0,16,19,7
66652fc9293428f1f44ff5f8,2022-11-02,Pahang,45,38,83,18,71,47,3,0,42,3,0,31,40,16
66652fc9293428f1f44ff5f9,2022-11-02,Perak,68,23,91,22,194,7,8,0,51,6,0,32,85,21
66652fc9293428f1f44ff5fa,2022-11-02,Perlis,13,6,19,11,19,10,1,0,9,1,0,5,6,2
66652fc9293428f1f44ff5fb,2022-11-02,Pulau Pinang,24,41,65,15,93,48,8,0,26,5,0,19,43,0
66652fc9293428f1f44ff5fc,2022-11-02,Sabah,72,68,140,97,202,24,7,0,72,4,0,34,60,2
66652fc9293428f1f44ff5fd,2022-11-02,Sarawak,73,67,140,69,212,11,4,0,65,3,0,46,77,0
66652fc9293428f1f44ff5fe,2022-11-02,Selangor,136,6,142,25,465,14,8,0,101,6,0,72,133,9
66652fc9293428f1f44ff5ff,2022-11-02,Terengganu,38,4,42,4,66,40,0,0,23,0,0,20,23,15
66652fc9293428f1f44ff600,2022-11-02,W.P. Kuala Lumpur,30,16,46,4,92,0,4,0,26,3,0,17,30,0
66652fc9293428f1f44ff601,2022-11-02,W.P. Labuan,5,2,7,2,33,0,0,0,4,0,0,3,4,0
66652fc9293428f1f44ff602,2022-11-02,W.P. Putrajaya,14,6,20,5,37,0,0,0,13,0,0,9,9,0
66652fc9293428f1f44ff603,2022-11-03,Johor,92,20,112,22,190,94,4,0,73,2,0,61,88,35
66652fc9293428f1f44ff604,2022-11-03,Kedah,63,15,78,28,191,0,6,0,53,4,0,37,86,0
66652fc9293428f1f44ff605,2022-11-03,Kelantan,54,17,71,26,95,27,6,0,50,2,0,32,43,13
66652fc9293428f1f44ff606,2022-11-03,Melaka,54,24,78,14,99,22,5,0,37,4,0,19,27,3
66652fc9293428f1f44ff607,2022-11-03,Negeri Sembilan,49,0,49,4,121,0,3,0,28,3,0,16,25,0
66652fc9293428f1f44ff608,2022-11-03,Pahang,45,38,83,18,71,47,3,0,38,4,0,26,31,18
66652fc9293428f1f44ff609,2022-11-03,Perak,68,23,91,22,194,7,8,0,50,7,0,31,80,23
66652fc9293428f1f44ff60a,2022-11-03,Perlis,13,6,19,11,19,10,1,0,10,1,0,6,7,3
66652fc9293428f1f44ff60b,2022-11-03,Pulau Pinang,24,43,67,15,93,48,9,0,29,6,0,24,49,0
66652fc9293428f1f44ff60c,2022-11-03,Sabah,72,68,140,97,202,24,5,0,75,3,0,31,58,4
66652fc9293428f1f44ff60d,2022-11-03,Sarawak,73,67,140,69,212,11,5,0,67,3,0,48,77,7
66652fc9293428f1f44ff60e,2022-11-03,Selangor,136,6,142,25,465,14,8,0,102,5,0,63,123,11
66652fc9293428f1f44ff60f,2022-11-03,Terengganu,38,4,42,4,66,40,1,0,22,1,0,18,23,14
66652fc9293428f1f44ff610,2022-11-03,W.P. Kuala Lumpur,30,16,46,4,92,0,3,0,25,2,0,16,27,0
66652fc9293428f1f44ff611,2022-11-03,W.P. Labuan,5,2,7,2,33,0,0,0,2,0,0,2,3,0
66652fc9293428f1f44ff612,2022-11-03,W.P. Putrajaya,14,6,20,5,37,0,0,0,11,0,0,6,6,0
66652fc9293428f1f44ff613,2022-11-04,Johor,92,20,112,24,190,94,3,0,72,3,0,53,87,42
66652fc9293428f1f44ff614,2022-11-04,Kedah,63,15,78,28,191,0,9,0,55,6,0,40,96,0
66652fc9293428f1f44ff615,2022-11-04,Kelantan,54,17,71,26,95,27,5,0,52,2,0,36,43,13
66652fc9293428f1f44ff616,2022-11-04,Melaka,54,24,78,14,99,22,4,0,37,4,0,28,30,0
66652fc9293428f1f44ff617,2022-11-04,Negeri Sembilan,49,0,49,4,121,0,4,0,24,2,0,15,27,0
66652fc9293428f1f44ff618,2022-11-04,Pahang,45,38,83,18,71,47,4,0,29,3,0,26,31,12
66652fc9293428f1f44ff619,2022-11-04,Perak,68,23,91,22,194,7,10,0,51,7,0,26,83,22
66652fc9293428f1f44ff61a,2022-11-04,Perlis,13,6,19,11,19,10,1,0,10,1,0,7,8,4
66652fc9293428f1f44ff61b,2022-11-04,Pulau Pinang,24,43,67,17,93,48,10,0,27,8,0,22,51,0
66652fc9293428f1f44ff61c,2022-11-04,Sabah,72,68,140,97,201,24,6,0,65,4,0,25,52,6
66652fc9293428f1f44ff61d,2022-11-04,Sarawak,73,67,140,69,212,11,4,0,65,3,0,43,67,11
66652fc9293428f1f44ff61e,2022-11-04,Selangor,136,6,142,25,465,14,9,0,106,7,0,64,118,5
66652fc9293428f1f44ff61f,2022-11-04,Terengganu,38,4,42,4,66,40,1,0,22,1,0,19,22,15
66652fc9293428f1f44ff620,2022-11-04,W.P. Kuala Lumpur,30,16,46,4,92,0,3,0,23,2,0,17,25,0
66652fc9293428f1f44ff621,2022-11-04,W.P. Labuan,5,2,7,2,33,0,0,0,1,0,0,1,3,0
66652fc9293428f1f44ff622,2022-11-04,W.P. Putrajaya,14,6,20,5,37,0,0,0,12,0,0,5,5,0
66652fc9293428f1f44ff623,2022-11-05,Johor,92,20,112,24,190,94,6,0,75,6,0,51,75,34
66652fc9293428f1f44ff624,2022-11-05,Kedah,63,15,78,28,191,0,5,0,52,4,0,40,89,1
66652fc9293428f1f44ff625,2022-11-05,Kelantan,54,17,71,26,95,27,5,0,49,2,0,33,40,15
66652fc9293428f1f44ff626,2022-11-05,Melaka,54,24,78,14,99,22,2,0,35,1,0,23,29,7
66652fc9293428f1f44ff627,2022-11-05,Negeri Sembilan,49,0,49,4,121,0,4,0,25,3,0,17,20,0
66652fc9293428f1f44ff628,2022-11-05,Pahang,45,38,83,18,71,47,4,0,39,3,0,25,32,12
66652fc9293428f1f44ff629,2022-11-05,Perak,68,23,91,22,194,7,8,0,47,6,0,22,78,19
66652fc9293428f1f44ff62a,2022-11-05,Perlis,13,6,19,11,19,10,0,0,10,0,0,8,9,3
66652fc9293428f1f44ff62b,2022-11-05,Pulau Pinang,24,43,67,16,93,48,10,0,24,8,0,20,50,0
66652fc9293428f1f44ff62c,2022-11-05,Sabah,72,68,140,97,201,24,7,0,65,4,0,35,62,4
66652fc9293428f1f44ff62d,2022-11-05,Sarawak,77,67,144,58,212,15,4,0,66,4,0,42,69,2
66652fc9293428f1f44ff62e,2022-11-05,Selangor,136,6,142,25,465,14,11,0,103,7,0,68,109,7
66652fc9293428f1f44ff62f,2022-11-05,Terengganu,38,4,42,4,66,40,1,0,24,1,0,21,24,15
66652fc9293428f1f44ff630,2022-11-05,W.P. Kuala Lumpur,30,16,46,4,92,0,3,0,27,1,0,16,25,0
66652fc9293428f1f44ff631,2022-11-05,W.P. Labuan,5,2,7,2,33,0,0,0,2,0,0,2,5,0
66652fc9293428f1f44ff632,2022-11-05,W.P. Putrajaya,14,6,20,5,37,0,0,0,13,0,0,9,9,0
66652fc9293428f1f44ff633,2022-11-06,Johor,92,20,112,24,190,94,5,0,68,5,0,44,71,26
66652fc9293428f1f44ff634,2022-11-06,Kedah,63,15,78,28,191,0,6,0,56,4,0,35,92,0
66652fc9293428f1f44ff635,2022-11-06,Kelantan,54,17,71,26,95,27,3,0,51,2,0,30,37,18
66652fc9293428f1f44ff636,2022-11-06,Melaka,54,24,78,14,99,22,2,0,36,2,0,20,31,7
66652fc9293428f1f44ff637,2022-11-06,Negeri Sembilan,49,0,49,4,121,0,4,0,27,2,0,19,26,0
66652fc9293428f1f44ff638,2022-11-06,Pahang,45,38,83,18,71,47,5,0,35,5,0,26,33,16
66652fc9293428f1f44ff639,2022-11-06,Perak,68,23,91,22,194,7,9,0,49,7,0,33,80,17
66652fc9293428f1f44ff63a,2022-11-06,Perlis,13,6,19,11,19,10,0,0,6,0,0,4,4,6
66652fc9293428f1f44ff63b,2022-11-06,Pulau Pinang,24,43,67,16,93,48,10,0,25,7,0,19,46,0
66652fc9293428f1f44ff63c,2022-11-06,Sabah,72,68,140,97,201,24,8,0,63,4,0,34,64,8
66652fc9293428f1f44ff63d,2022-11-06,Sarawak,77,68,145,59,212,15,4,0,64,2,0,40,70,0
66652fc9293428f1f44ff63e,2022-11-06,Selangor,136,6,142,25,465,14,10,0,99,8,0,71,134,5
66652fc9293428f1f44ff63f,2022-11-06,Terengganu,38,4,42,4,66,40,1,0,25,1,0,20,25,17
66652fc9293428f1f44ff640,2022-11-06,W.P. Kuala Lumpur,30,16,46,4,92,0,0,0,29,1,0,23,30,0
66652fc9293428f1f44ff641,2022-11-06,W.P. Labuan,5,2,7,2,33,0,0,0,2,0,0,1,5,0
66652fc9293428f1f44ff642,2022-11-06,W.P. Putrajaya,14,6,20,5,37,0,0,0,14,0,0,10,11,0
66652fc9293428f1f44ff643,2022-11-07,Johor,92,20,112,24,190,94,6,0,68,6,0,47,86,21
66652fc9293428f1f44ff644,2022-11-07,Kedah,63,15,78,28,191,0,7,0,56,3,0,34,89,0
66652fc9293428f1f44ff645,2022-11-07,Kelantan,54,17,71,26,95,27,2,0,50,3,0,34,42,16
66652fc9293428f1f44ff646,2022-11-07,Melaka,54,24,78,14,99,22,3,0,32,2,0,15,27,9
66652fc9293428f1f44ff647,2022-11-07,Negeri Sembilan,49,0,49,4,121,0,4,0,27,3,0,22,32,0
66652fc9293428f1f44ff648,2022-11-07,Pahang,45,38,83,18,71,47,7,0,34,6,0,25,32,14
66652fc9293428f1f44ff649,2022-11-07,Perak,68,23,91,22,194,7,6,0,51,3,0,31,81,14
66652fc9293428f1f44ff64a,2022-11-07,Perlis,13,6,19,11,19,10,0,0,9,0,0,4,4,2
66652fc9293428f1f44ff64b,2022-11-07,Pulau Pinang,24,43,67,16,93,48,12,0,28,5,0,20,44,0
66652fc9293428f1f44ff64c,2022-11-07,Sabah,72,68,140,97,201,24,9,0,62,4,0,37,67,8
66652fc9293428f1f44ff64d,2022-11-07,Sarawak,77,68,145,59,212,15,4,0,65,2,0,40,74,1
66652fc9293428f1f44ff64e,2022-11-07,Selangor,136,6,142,25,465,14,10,0,104,8,0,68,134,9
66652fc9293428f1f44ff64f,2022-11-07,Terengganu,38,4,42,4,66,40,1,0,25,1,0,19,25,16
66652fc9293428f1f44ff650,2022-11-07,W.P. Kuala Lumpur,30,16,46,4,92,0,2,0,28,1,0,22,30,0
